"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"08:42",1,"",314.092,"CV04SDO B",5329,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"11:01",1,"",2.607,"CV06CYJ B",20520,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"11:09",1,"",264.641,"CV06CUH B",20002,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"12:02",1,"",603.078,"CV06BNW B",40065,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"12:26",1,"",0,"RENO TELIU",22005,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"14:02",1,"",0,"V.LIB003 B",18603,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"14:41",1,"",114.479,"CV06USM",5000,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"15:48",1,"",883.520,"CV01DPM B",33036,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"16:33",1,"",229.223,"CV06CWR B",26804,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"17:54",1,"",1,"UTILAJE B",39934,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"18:37",1,"",3,"UTILAJE B",45008,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"19:32",1,"",2,"UTILAJE B",35007,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",09.10.2025,"06:22",1,"",692.797,"CV05SYM B",42006,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",09.10.2025,"07:31",1,"",439.304,"CV05LXK B",25001,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",09.10.2025,"08:00",1,"",0,"V.KOM002",21708,"Pag.",1
